id,signup_method,gender,age,language,affiliate_channel,affiliate_provider,signup_app,first_device_type,first_browser,booking,treatment,total_actions,unique_actions,total_secs_elapsed,avg_secs_per_action
0vogj60otp,facebook,FEMALE,38.0,en,api,other,iOS,iPhone,-unknown-,0,1,2,2,418.0,418.0
zp04gwreba,facebook,FEMALE,30.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,360,17,6597664.0,18377.894150417826
6cbpa9k6e2,basic,FEMALE,27.0,ru,direct,direct,Web,Windows Desktop,Chrome,0,0,167,17,2260480.0,13617.349397590362
isjsp7zdfu,basic,FEMALE,27.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,30,11,1904229.0,65663.06896551725
yy9vfxhk0w,facebook,FEMALE,33.0,en,remarketing,google,Web,Mac Desktop,Safari,1,0,29,9,116927.0,4175.964285714285
k66kb12v74,basic,MALE,42.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,114,15,2137121.0,18583.660869565218
d8evo4g0et,basic,FEMALE,60.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,35,9,870876.0,25614.0
220mma7198,facebook,MALE,39.0,en,direct,direct,Web,Android Tablet,IE,0,0,28,6,477357.0,17679.88888888889
ff0xqwzfj9,basic,FEMALE,25.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,342,12,2600339.0,7603.330409356725
zf8iz0x6zj,facebook,FEMALE,44.0,en,api,other,iOS,iPad,Mobile Safari,1,1,197,13,1752882.0,8897.878172588833
eh5746bdvk,facebook,MALE,36.0,en,api,other,iOS,iPhone,Mobile Safari,0,1,7,6,384034.0,64005.666666666664
8s8e5fmgi3,basic,MALE,29.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,70,18,1296861.0,18526.585714285713
jejhop0i8p,basic,OTHER,47.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,107,29,3398477.0,32061.103773584902
0awc3ykd6e,facebook,MALE,31.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,209,28,2895599.0,13921.14903846154
4l6rmgn1gt,facebook,FEMALE,31.0,en,api,other,iOS,iPhone,Mobile Safari,0,1,2,2,153.0,153.0
r5wuvlyum9,basic,FEMALE,53.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,24,5,134340.0,5840.869565217391
vinel9x0vh,basic,FEMALE,42.0,en,sem-brand,google,Web,Windows Desktop,Firefox,0,0,318,11,1974696.0,6229.324921135647
gh411tiyx0,basic,FEMALE,33.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,153,24,2272226.0,14851.150326797386
mbiwf3q16t,basic,FEMALE,39.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,8,6,74503.0,10643.285714285714
r47rm48lna,facebook,FEMALE,27.0,en,seo,facebook,Web,Mac Desktop,Chrome,1,0,473,39,6099537.0,12602.34917355372
uqm4ok1pyr,facebook,FEMALE,21.0,th,content,google,Web,Windows Desktop,Chrome,0,0,4,2,2168.0,722.6666666666666
7jffw5ogeb,basic,FEMALE,45.0,en,direct,direct,Moweb,iPhone,Mobile Safari,0,0,56,14,2178537.0,39609.763636363634
nlacg74g0d,basic,FEMALE,62.0,en,sem-brand,google,Web,Windows Desktop,Chrome,1,0,54,16,2014583.0,37307.09259259259
nqn25yuro2,basic,MALE,36.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,21,11,1006717.0,50335.85
jxl2hk0kx3,basic,FEMALE,25.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,60,23,1752309.0,29700.15254237288
l4lxttb9ik,facebook,MALE,35.0,en,api,other,Android,Other/Unknown,-unknown-,0,0,191,15,2989166.0,15732.452631578948
hqg83v6r0i,basic,MALE,28.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,15,12,149122.0,10651.57142857143
3nqiftrdg1,facebook,MALE,27.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,11,6,127584.0,12758.4
34w475ikld,facebook,MALE,38.0,en,sem-brand,google,Web,Mac Desktop,Safari,0,0,92,14,619684.0,6809.714285714285
zbd1j1gkdq,facebook,FEMALE,23.0,en,api,other,iOS,iPhone,Mobile Safari,1,1,2,2,287.0,287.0
3cwxa27i1z,basic,MALE,33.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,17,12,369205.0,23075.3125
t2jzeuto85,basic,MALE,46.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,63,24,1779426.0,28244.85714285714
iojxvxk5ej,facebook,MALE,30.0,zh,direct,direct,Web,Mac Desktop,Safari,1,0,70,30,1786540.0,25522.0
t4qs9e4ed3,facebook,MALE,32.0,en,api,other,iOS,Mac Desktop,Chrome,0,1,2,2,397.0,397.0
qrg34075ze,facebook,FEMALE,38.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,94,15,752958.0,8096.322580645161
5hiitn349c,facebook,FEMALE,27.0,pl,direct,direct,Web,Windows Desktop,IE,0,0,11,6,481263.0,48126.3
211zdr6fdk,facebook,FEMALE,44.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,54,9,295825.0,5581.603773584906
3705r9e8py,facebook,MALE,31.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,50,17,3203958.0,58253.781818181815
qfwaig5m4h,basic,MALE,32.0,en,direct,direct,Moweb,iPhone,Mobile Safari,0,0,3,3,401843.0,200921.5
p6axzygts3,basic,MALE,56.0,en,sem-brand,google,Web,Windows Desktop,IE,0,0,221,27,3358324.0,15196.036199095022
au5639opia,basic,FEMALE,23.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,33,11,1511476.0,44455.17647058824
802a1clqhg,facebook,MALE,26.0,en,api,other,Android,Other/Unknown,-unknown-,0,0,18,7,85090.0,5005.294117647059
w9wd76we1u,facebook,FEMALE,52.0,en,content,google,Web,iPad,Mobile Safari,0,0,5,3,124886.0,31221.5
fp5pomqemv,basic,MALE,27.0,en,sem-brand,google,Web,Mac Desktop,Chrome,1,0,43,24,2577140.0,58571.36363636364
bx4vy90nzc,basic,MALE,30.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,110,29,4446969.0,40062.78378378379
xzfe62rjft,facebook,FEMALE,24.0,it,direct,direct,Web,Windows Desktop,Chrome,1,0,24,13,1759787.0,73324.45833333333
h5j06go09v,basic,MALE,40.0,en,direct,direct,Web,Windows Desktop,IE,0,0,439,26,8503655.0,19370.5125284738
3v6by97zkc,facebook,FEMALE,25.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,8,5,65505.0,9357.857142857143
5692dyaids,facebook,MALE,55.0,en,sem-non-brand,google,Web,iPad,Mobile Safari,0,0,8,8,297344.0,42477.71428571428
g0jbzitpt4,facebook,FEMALE,47.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,1,1,1527.0,1527.0
2nqexngf0g,facebook,FEMALE,46.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,26,6,516545.0,20661.8
a2w1ja83nx,basic,MALE,44.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,14,10,675567.0,51966.692307692305
jgit5ntief,facebook,FEMALE,32.0,en,api,other,iOS,iPhone,-unknown-,0,1,2,2,469.0,469.0
tuchgj28ju,basic,MALE,38.0,en,seo,facebook,Web,Mac Desktop,Chrome,1,0,13,8,384745.0,29595.76923076923
u289b038g0,basic,FEMALE,28.0,en,direct,direct,Web,Windows Desktop,IE,1,0,81,17,3275650.0,40440.12345679013
mtt5vcoe4o,facebook,FEMALE,28.0,en,api,other,iOS,Mac Desktop,Firefox,1,1,2,2,225.0,225.0
6pydkhzmru,basic,MALE,27.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,131,19,2682187.0,20474.70992366412
ej9yzpsoko,facebook,MALE,37.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,11,5,423663.0,42366.3
tqxat82qhc,facebook,MALE,58.0,en,seo,bing,Web,iPad,Mobile Safari,0,0,5,4,4155.0,1038.75
yiy4uljcx8,facebook,FEMALE,28.0,en,api,other,iOS,iPhone,-unknown-,0,1,10,7,19862.0,2206.8888888888887
7cq4ri8vwl,basic,FEMALE,26.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,61,26,1802534.0,28611.650793650795
j4ejga7lap,facebook,FEMALE,24.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,0,0,157,13,1067731.0,6844.429487179487
0uy14wpbao,facebook,FEMALE,39.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,2,2,3446.0,3446.0
qyl6vqtcso,basic,MALE,35.0,en,direct,direct,iOS,Mac Desktop,Chrome,1,1,427,50,10310086.0,23810.822170900698
lpucdnankv,facebook,MALE,31.0,en,sem-brand,google,Web,Mac Desktop,Chrome,0,0,9,8,767092.0,95886.5
ign5jhl8vq,basic,FEMALE,29.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,88,17,3803623.0,43222.98863636364
wkbugshdb1,basic,MALE,24.0,en,direct,direct,iOS,iPad,Mobile Safari,0,1,37,12,936989.0,26027.472222222223
6dmto3jo1i,basic,MALE,49.0,en,sem-brand,google,Web,Mac Desktop,Firefox,1,0,241,36,6291949.0,26107.672199170123
tkleppwo9h,basic,FEMALE,54.0,en,sem-brand,google,Web,iPad,Mobile Safari,0,0,12,9,124929.0,11357.181818181818
dzdnbrxwuq,facebook,FEMALE,28.0,en,api,other,Moweb,Mac Desktop,Safari,1,0,58,24,1480966.0,25533.896551724138
uhlokwginc,basic,FEMALE,30.0,en,direct,direct,Web,iPad,Mobile Safari,0,0,62,29,3288882.0,53916.098360655735
v353xjje2g,basic,FEMALE,43.0,en,direct,direct,Web,Windows Desktop,IE,1,0,4,3,35438.0,11812.666666666666
dw0d9irn3e,basic,MALE,33.0,en,direct,direct,Web,Windows Desktop,IE,0,0,55,24,2434642.0,45085.96296296296
x1uxw1cbgd,basic,FEMALE,25.0,it,direct,direct,Web,Mac Desktop,Firefox,0,0,27,11,1221840.0,46993.84615384616
3mcbi5zgqp,basic,MALE,30.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,81,29,3792294.0,46818.444444444445
yarpjbxjhe,facebook,FEMALE,27.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,214,38,5575916.0,25460.803652968036
prf28xruk0,basic,MALE,43.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,40,24,2670024.0,63572.0
hzxf01144f,basic,MALE,53.0,en,sem-non-brand,google,Web,Windows Desktop,IE,0,0,11,5,321142.0,32114.2
nmiskjjh4s,facebook,FEMALE,23.0,en,api,other,Android,Other/Unknown,-unknown-,0,0,95,13,475466.0,5058.148936170212
1ouw0bk3d6,basic,MALE,31.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,9,9,69058.0,8632.25
0on008indy,basic,MALE,30.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,5,5,167044.0,41761.0
ob5zzbx4tn,basic,MALE,52.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,62,29,4036733.0,66175.95081967213
03p4y7n05u,basic,MALE,54.0,en,sem-non-brand,google,Web,Windows Desktop,IE,1,0,258,17,3895099.0,15156.027237354085
i98lkjja4n,facebook,FEMALE,39.0,en,api,other,iOS,iPhone,-unknown-,0,1,2,2,201.0,201.0
8ipogdk14t,basic,FEMALE,33.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,16,10,689328.0,43083.0
7y8f7385hi,facebook,FEMALE,35.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,362,19,8905065.0,24599.627071823204
n5bd0nv5nx,basic,MALE,29.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,94,12,1335140.0,14356.344086021503
mfdqwc15zs,facebook,MALE,29.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,65,19,1663334.0,25589.75384615385
klwxnyk6fh,basic,FEMALE,28.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,91,32,3369683.0,37029.48351648352
ml56sl75eg,facebook,MALE,22.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,4,3,5135.0,1711.6666666666667
wcangjbgfd,facebook,FEMALE,71.0,fr,content,google,Web,Windows Desktop,Chrome,0,0,2,2,216.0,216.0
8612mgcm05,facebook,MALE,26.0,en,sem-brand,google,Web,Mac Desktop,Chrome,1,0,67,11,1288378.0,18946.735294117647
bt2eqnm1hp,facebook,MALE,43.0,en,content,google,Web,Mac Desktop,Safari,0,0,26,9,254222.0,10168.88
temv7s5wex,basic,FEMALE,36.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,20,15,2204709.0,110235.45
ljeawy2dlr,basic,FEMALE,28.0,en,sem-non-brand,google,Web,iPad,Mobile Safari,1,0,22,9,271191.0,12326.863636363636
vukjz4f059,facebook,MALE,33.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,6,4,12391.0,2478.2
mkl7jg3exx,basic,FEMALE,51.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,86,27,4053389.0,47686.92941176471
jxp3nvni27,facebook,FEMALE,26.0,en,content,google,Web,Mac Desktop,Safari,0,0,18,4,303450.0,17850.0
ygm26uev6p,basic,FEMALE,34.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,9,7,596773.0,74596.625
26tz6720mr,facebook,MALE,34.0,en,api,other,iOS,iPhone,-unknown-,0,1,2,2,421.0,421.0
4hxsj9wcu7,facebook,FEMALE,22.0,en,api,other,iOS,iPhone,-unknown-,0,1,76,9,1746683.0,23289.106666666667
n2508qnb2t,basic,MALE,41.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,56,22,1664522.0,30264.036363636365
f3t6xrf6e7,facebook,FEMALE,27.0,en,content,google,Web,Windows Desktop,Chrome,0,0,23,8,2270855.0,103220.68181818182
py91j6bqgr,facebook,MALE,33.0,en,api,other,iOS,iPhone,-unknown-,1,1,2,2,474.0,474.0
m8h60lymo7,facebook,MALE,35.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,70,26,4211268.0,60160.97142857143
sq421y3536,basic,FEMALE,30.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,113,22,5117000.0,42289.25619834711
2gcvgd34wj,facebook,FEMALE,30.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,23,8,358935.0,16315.227272727272
iz1s4l613u,basic,FEMALE,32.0,en,direct,direct,Web,Windows Desktop,IE,1,0,144,43,7762408.0,53905.61111111111
5e7oc32mc4,basic,MALE,27.0,en,direct,direct,Web,Windows Desktop,Chrome,0,0,232,15,2013165.0,8677.435344827587
4qlqwdmmw9,facebook,FEMALE,22.0,en,seo,facebook,Web,Mac Desktop,Chrome,1,0,8,5,755322.0,107903.14285714286
9p8tivovsf,facebook,FEMALE,51.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,43,11,848527.0,19284.704545454544
rjaxi5etet,basic,MALE,43.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,1,0,13,9,824905.0,68742.08333333333
5r7pp7zlwd,basic,MALE,31.0,en,direct,direct,Android,Other/Unknown,-unknown-,0,0,77,12,1557450.0,20492.763157894737
7jhpt1weup,facebook,FEMALE,55.0,en,direct,direct,Web,Windows Desktop,IE,1,0,14,10,860555.0,61468.21428571428
czqghzr3ak,basic,FEMALE,37.0,en,sem-brand,google,Web,Windows Desktop,Chrome,0,0,48,17,539425.0,11477.127659574468
svs4o2ocfp,basic,FEMALE,27.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,8,7,213840.0,26730.0
6nxm8crgn6,basic,FEMALE,30.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,8,6,193351.0,27621.571428571428
wox91filok,facebook,FEMALE,27.0,sv,direct,direct,Web,Mac Desktop,Safari,1,0,250,37,9791611.0,39010.40239043825
ullqzkqi02,basic,FEMALE,36.0,en,direct,direct,iOS,iPad,Mobile Safari,0,1,95,30,3343171.0,35565.64893617021
s4u2hye032,basic,MALE,43.0,en,sem-brand,google,Web,Windows Desktop,IE,0,0,35,14,613999.0,18058.79411764706
7b825rvjeo,basic,FEMALE,30.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,108,11,1934439.0,18078.869158878504
3be8bz1udg,facebook,MALE,71.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,5,5,115387.0,28846.75
fvabmjbgrm,facebook,MALE,26.0,en,api,other,Android,Other/Unknown,-unknown-,1,0,40,10,3771031.0,96693.10256410256
2sy68ybkct,basic,MALE,64.0,en,sem-brand,google,Web,Windows Desktop,Firefox,1,0,20,6,49937.0,2496.85
9j8b5gwtrm,basic,FEMALE,29.0,en,sem-brand,google,Web,Windows Desktop,IE,1,0,21,17,327082.0,16354.1
3i4i9ljsye,basic,MALE,35.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,12,9,1813056.0,151088.0
ncy1royh8f,facebook,FEMALE,21.0,en,api,other,iOS,Mac Desktop,Chrome,0,1,2,2,290.0,290.0
tnpv6ogjtj,facebook,MALE,31.0,en,api,other,iOS,iPhone,-unknown-,0,1,2,2,482.0,482.0
6yhgui1q2p,facebook,MALE,25.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,7,7,461123.0,76853.83333333333
sd76sx8apq,basic,FEMALE,47.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,99,13,3849318.0,39278.755102040814
r1r4s6nxuj,basic,FEMALE,30.0,en,direct,direct,Web,Windows Desktop,IE,1,0,51,16,903969.0,17724.882352941175
6ofzkouq4m,facebook,FEMALE,24.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,302,17,4829284.0,16044.132890365448
sgeiit2a35,facebook,FEMALE,35.0,en,direct,direct,Web,Windows Desktop,IE,0,0,25,7,1407271.0,58636.291666666664
f2jvztqs7l,facebook,MALE,33.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,6,5,3292.0,658.4
0s4kv4ijjx,facebook,MALE,24.0,en,seo,google,Web,Mac Desktop,Chrome,0,0,7,5,779078.0,129846.33333333331
9ggba86nao,facebook,FEMALE,31.0,en,seo,facebook,Web,Other/Unknown,-unknown-,1,0,10,6,1302653.0,130265.3
s0e3jdhx03,facebook,FEMALE,29.0,en,api,other,iOS,Windows Desktop,Chrome,1,1,2,2,311078.0,155539.0
nh0creqck2,basic,MALE,28.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,39,11,997533.0,25577.76923076923
b99pj02e4n,facebook,MALE,36.0,en,direct,direct,Web,Desktop (Other),Silk,0,0,125,38,3244191.0,26162.83064516129
vrdihe8s4c,facebook,MALE,26.0,en,api,other,iOS,Windows Desktop,Chrome,1,1,4,3,1864073.0,466018.25
9rujg0nxoj,basic,FEMALE,31.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,72,10,1034121.0,14565.084507042253
yzu0fm6ipb,basic,FEMALE,54.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,34,9,658858.0,19965.39393939394
4qb7ssnmcv,facebook,FEMALE,23.0,en,api,other,Moweb,Mac Desktop,Firefox,0,0,57,10,1111382.0,18523.033333333333
7orgk9mw3k,basic,FEMALE,47.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,216,42,7357415.0,33749.61009174312
e79doav9jt,basic,MALE,48.0,en,direct,direct,Web,iPhone,-unknown-,0,0,67,32,2734367.0,40811.44776119403
02j4ylsh0c,facebook,MALE,29.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,15,8,797150.0,56939.28571428572
7s4o7ksnw4,basic,MALE,35.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,328,19,4562232.0,13866.966565349545
ek44kjqf1p,facebook,MALE,27.0,en,api,other,iOS,iPhone,-unknown-,0,1,2,2,222.0,222.0
mz93ikwttx,facebook,MALE,34.0,en,sem-non-brand,google,Web,Mac Desktop,Firefox,1,0,181,18,5525113.0,30695.07222222222
76fs1tafnn,basic,MALE,39.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,80,13,557370.0,7055.316455696203
hpij7ge5fu,facebook,FEMALE,23.0,fr,api,other,iOS,iPhone,Mobile Safari,0,1,3,2,22137.0,11068.5
xlyir4d1lw,basic,FEMALE,29.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,64,25,2560273.0,40004.265625
d7l03ic6dw,facebook,MALE,33.0,en,seo,facebook,Web,Mac Desktop,Chrome,1,0,8,6,21953.0,3136.1428571428573
li8xj83tx2,basic,FEMALE,28.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,35,21,1133667.0,32390.48571428571
82wois4f35,basic,MALE,33.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,92,25,2015073.0,21667.451612903227
m1ecucv5pu,basic,MALE,51.0,en,sem-brand,google,Web,iPad,Mobile Safari,1,0,118,16,2924414.0,24994.991452991453
3i9mt1r3ao,basic,FEMALE,20.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,19,13,1057183.0,55641.21052631579
661ljti9qp,basic,MALE,35.0,en,seo,bing,Web,Mac Desktop,Safari,1,0,171,14,1143187.0,6724.629411764706
vuwkzglkqi,basic,FEMALE,40.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,11,9,352465.0,32042.272727272728
nk0uxu12il,facebook,FEMALE,29.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,0,0,168,11,2094024.0,12539.065868263471
5uvkq5op9e,basic,FEMALE,34.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,550,31,5775771.0,10501.401818181816
lw1ti1trc7,facebook,MALE,27.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,154,18,2875529.0,18672.266233766233
3468b6t4zw,facebook,MALE,26.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,217,12,695109.0,3218.097222222222
hu61igf3z8,facebook,FEMALE,29.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,184,19,1578487.0,8578.733695652174
hmlx7tablc,basic,FEMALE,27.0,en,sem-brand,google,Web,Mac Desktop,Safari,1,0,72,11,1505530.0,21204.647887323943
mvaqkx88i0,facebook,FEMALE,56.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,209,15,1277738.0,6142.971153846154
bzn9uetwbm,basic,MALE,40.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,104,34,4883261.0,46507.247619047615
flnelad7qs,basic,MALE,29.0,en,direct,direct,iOS,iPhone,Mobile Safari,0,1,55,13,1097703.0,20327.833333333332
g8j261jtbt,basic,FEMALE,27.0,en,sem-brand,google,Moweb,Desktop (Other),Firefox,1,0,120,45,2336133.0,19631.36974789916
r46nbuzl0m,facebook,MALE,29.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,110,24,2232716.0,20483.633027522937
m87lc5f4tu,basic,FEMALE,45.0,en,sem-non-brand,google,Web,Windows Desktop,IE,1,0,37,21,2893712.0,80380.88888888889
k1v81kbq7j,basic,FEMALE,31.0,en,other,other,Web,Windows Desktop,Firefox,1,0,11,11,976918.0,88810.72727272728
7nqti4zhzu,basic,FEMALE,31.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,47,16,1331585.0,28331.59574468085
qayr8wn54v,facebook,MALE,29.0,en,sem-brand,google,Web,Desktop (Other),Chrome,0,0,16,9,176703.0,11780.2
nr7h7e2mdk,basic,MALE,59.0,en,content,google,Web,Windows Desktop,Chrome,0,0,25,9,478094.0,19920.583333333332
k4sq4twwte,basic,MALE,27.0,en,api,other,Android,Other/Unknown,-unknown-,0,0,12,5,5023.0,456.6363636363636
ayrcvg9r5a,facebook,MALE,31.0,en,sem-brand,google,Web,iPad,Mobile Safari,0,0,15,7,1287489.0,91963.5
y00cramb1g,facebook,MALE,44.0,el,sem-brand,google,Web,Mac Desktop,Safari,0,0,186,19,1626980.0,8794.486486486487
cyv9tb49hl,basic,FEMALE,37.0,en,sem-non-brand,google,Web,Mac Desktop,Safari,1,0,123,23,2016946.0,16265.693548387097
xidx8yok81,basic,FEMALE,37.0,en,sem-brand,google,Web,iPad,Mobile Safari,0,0,82,16,2406999.0,29716.037037037036
s98qqjuboi,basic,MALE,37.0,en,sem-non-brand,google,Web,iPhone,Mobile Safari,0,0,72,26,1992321.0,27671.125
2gsvc49aiu,facebook,MALE,37.0,en,api,other,iOS,iPhone,Mobile Safari,1,1,2,2,300.0,300.0
knjzosn7b0,facebook,MALE,31.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,74,11,423113.0,5796.068493150685
yw4jz369jg,facebook,MALE,21.0,en,seo,google,Web,Mac Desktop,Chrome,1,0,152,15,2460266.0,16185.96052631579
d83isgcf4m,facebook,MALE,29.0,en,direct,direct,Web,iPad,Mobile Safari,0,0,3,2,1290.0,645.0
yvb14n0f1o,facebook,MALE,44.0,en,api,other,iOS,iPhone,-unknown-,1,1,51,12,312861.0,6016.557692307692
2ktks9re3d,basic,FEMALE,37.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,82,14,1719297.0,21225.88888888889
vmul59ipp2,facebook,FEMALE,20.0,en,direct,direct,Web,Mac Desktop,Chrome,0,0,138,15,2331176.0,17015.883211678833
zmb3lb80ho,facebook,MALE,32.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,46,12,613842.0,12788.375
vygbr4ag9s,basic,FEMALE,30.0,en,direct,direct,Web,Mac Desktop,Safari,1,0,4,4,18331.0,4582.75
ikji7yl2ji,facebook,FEMALE,23.0,en,direct,direct,Web,Mac Desktop,Safari,0,0,298,9,572366.0,1927.1582491582492
di34mrkjli,basic,MALE,35.0,en,direct,direct,Web,iPad,Mobile Safari,1,0,11,8,2568408.0,256840.8
5tsd4uzlbt,basic,MALE,26.0,en,seo,facebook,Web,Windows Desktop,Chrome,1,0,5,5,102434.0,25608.5
xo0ysti777,facebook,MALE,31.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,21,13,2036352.0,96969.14285714286
o1eimyk9be,basic,FEMALE,61.0,en,direct,direct,Web,Windows Desktop,IE,1,0,7,3,752238.0,125373.0
pyzoapweia,basic,FEMALE,34.0,en,seo,google,Web,iPhone,Mobile Safari,0,0,306,25,4379515.0,14312.140522875818
cltckuyzr3,facebook,MALE,25.0,en,api,other,iOS,Windows Desktop,Chrome,1,1,4,4,1184715.0,394905.0
p6tafebcgw,facebook,MALE,33.0,en,direct,direct,Web,Mac Desktop,Firefox,0,0,49,13,1855296.0,38652.0
7kt0rkg7uf,basic,MALE,29.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,35,20,1521123.0,44738.91176470588
fdqnxntvfe,basic,FEMALE,24.0,en,direct,direct,Web,Mac Desktop,Chrome,1,0,53,19,2848715.0,53749.339622641506
wm1pfe35rf,basic,FEMALE,28.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,18,12,486950.0,27052.777777777777
4x1drxfi6i,basic,MALE,33.0,en,direct,direct,Web,Windows Desktop,Firefox,1,0,129,30,6790838.0,52237.21538461538
qj5itdhrqu,facebook,MALE,26.0,en,api,other,iOS,iPhone,-unknown-,0,1,2,2,453.0,453.0
es41fi2ehq,facebook,FEMALE,36.0,en,api,other,Moweb,iPhone,Mobile Safari,1,0,9,7,2559920.0,284435.55555555556
zn5fmdrk9i,facebook,FEMALE,49.0,en,direct,direct,Web,Windows Desktop,Firefox,0,0,4,4,1983.0,661.0
wbfcd0s3mj,basic,MALE,40.0,en,seo,facebook,Web,Mac Desktop,Chrome,1,0,137,38,2910622.0,21401.632352941175
fjlz83a30w,basic,FEMALE,34.0,en,direct,direct,Web,Windows Desktop,Chrome,1,0,13,8,641696.0,45835.42857142857
qokhupk11j,facebook,MALE,30.0,en,sem-non-brand,google,Web,Windows Desktop,Chrome,1,0,9,8,809985.0,101248.125
zcxaafdm3o,basic,MALE,61.0,en,direct,direct,Web,Mac Desktop,Firefox,1,0,247,23,6362974.0,25865.74796747967
